campaign_id,campaign_name,channel,region,campaign_date,ad_spend,revenue_generated
1221,New Year Push,YouTube,East,2025-03-15,5581.74,14885.49
1222,Back To School,YouTube,North,2025-05-23,7642.83,29307.19
1223,Winter Sale,YouTube,South,2025-04-02,4460.37,7624.26
1224,Spring Launch,facebook ads,Central,2024-06-22,2667.42,3410.28
1225,New Year Push,Instagram,North,2025-05-20,670.71,1254.09
1226,Cyber Monday,Google Ads,East,2024-08-02,2775.45,12116.7
1227,Black Friday,Affiliate,West,2025-06-10,5621.32,10619.28
1228,Spring Launch,YouTube,South,2024-01-14,5846.63,6178.64
1229,Winter Sale,YouTube,West,2024-06-23,4496.03,13510.29
1230,Winter Sale,LinkedIn,North,2025-03-21,4940.09,10409.34
1231,Black Friday,Email,South,2024-10-24,9939.1,39967.7
1232,Holiday Deals,Affiliate,West,2024-08-03,6271.72,17419.76
1233,New Year Push,google ads,East,2025-03-02,6244.54,8150.68
1234,Back To School,Facebook Ads,Central,2025-04-14,4011.86,2639.15
1235,Back To School,TikTok,North,2024-07-16,4807.91,12847.21
1236,Cyber Monday,LinkedIn,Central,2025-07-08,2354.72,10257.43
1237,Summer Promo,LinkedIn,Central,2024-04-14,9103.6,30848.21
1238,Holiday Deals,Affiliate,South,2024-06-21,5380.53,
1239,Summer Promo,Email,West,2024-01-01,1393.46,5102.91
1240,New Year Push,TikTok,East,2025-05-27,1335.73,4911.27
1241,Black Friday,LinkedIn,Central,2024-11-20,2830.1,11344.07
1242,Holiday Deals,Email,West,2025-07-27,9446.02,10345.13
1243,Black Friday,Email,North,2025-01-09,4680.49,20706.25
1244,Back To School,YouTube,East,2024-07-02,4885.73,19319.11
70,Holiday Deals,tiktok,North,2025-01-12,5928.44,11864.7
1246,New Year Push,youtube,North,2024-09-16,2929.26,3845.8
1247,New Year Push ,Affiliate,West,2024-06-26,7641.8,15636.36
1248,Winter Sale,Email,South,2024-05-14,5161.63,12745.62
1249,Black Friday,facebook ads,Central,2024-10-11,5815.06,23041.06
1250,Black Friday,Email,Central,2025-01-10,9809.32,20897.16
1251,Spring Launch,Instagram,Central,2024-05-31,8292.44,29505.42
1252,Cyber Monday,Email,North,2024-11-14,5777.94,24984.9
1253,New Year Push ,Facebook Ads,North,2024-04-02,2084.7,1953.48
1254,Summer Promo,Google Ads,South,2025-01-18,8554.22,19303.45
1255,Back To School,Email,East,2024-02-24,8484.99,34553.94
1256,Back To School,linkedin,South,2024-06-30,718.33,2897.64
1257,Black Friday,TikTok,Central,2025-04-05,4538.36,11535.29
1258,Summer Promo,Instagram,West,2024-12-21,6303.27,26508.59
1259,Holiday Deals,Facebook Ads,Central,2024-08-03,289.25,696.33
1260,Summer Promo ,Affiliate,South,2025-04-23,6908.45,23425.36
1261,Spring Launch,TikTok,North,2024-06-11,6956.07,7218.6
1262,Holiday Deals,Email,West,2025-07-13,,5928.46
1263,Cyber Monday,YouTube,West,2024-09-06,8063.93,13023.57
1264,Back To School,facebook ads,West,2025-03-12,2185.98,9464.84
1265,Holiday Deals,Instagram,Central,2024-05-22,187.75,843.24
1266,Summer Promo,TikTok,West,2025-02-09,,25936.39
1267,Spring Launch,Email,South,2024-07-27,3016.73,1681.11
1268,Winter Sale,Affiliate,South,2024-12-18,7404.91,28409.52
1269,Cyber Monday,Affiliate,South,2024-04-08,7430.71,7961.27
1270,Holiday Deals ,YouTube,Central,2025-02-07,7558.94,27028.43
1271,Summer Promo,Instagram,East,2025-01-05,6619.55,23595.15
1272,Back To School,Email,West,2024-07-11,8474.62,
1273,Summer Promo,LinkedIn,East,2025-01-31,977.19,2394.62
1274,Cyber Monday,Facebook Ads,West,2024-03-25,868.73,1850.54
168,Summer Promo,TikTok,South,2025-08-11,4130.35,3155.75
1276,Winter Sale,LinkedIn,West,2024-09-21,3553.32,3354.31
1277,New Year Push,TikTok,Central,2025-01-08,8101.53,34761.66
1278,Spring Launch,Email,North,2024-12-11,815.93,3525.19
1279,New Year Push,YouTube,North,2025-04-20,5273.51,8955.81
1280,Black Friday,LinkedIn,West,2024-12-11,860.93,2154.47
1281,Cyber Monday,Google Ads,West,2024-11-28,,26512.61
1282,Cyber Monday,Instagram,South,2024-03-27,597.24,472.78
1283,Black Friday,Affiliate,Central,2024-09-06,4088.45,6873.35
1284,Winter Sale,Facebook Ads,East,2025-01-16,2400.6,
1285,Spring Launch,TikTok,East,2025-03-08,8054.48,33965.04
1286,Spring Launch,YouTube,North,2024-07-15,4110.52,16953.61
1287,Winter Sale,TikTok,Central,2025-04-29,3282.81,7897.61
107,Winter Sale,YouTube,South,2024-10-18,2337.69,7157.78
1289,New Year Push,TikTok,North,2024-08-14,9791.91,28533.36
1290,New Year Push,YouTube,Central,2024-12-02,3642.36,11259.52
1291,New Year Push ,Email,West,2025-05-25,1316.91,5339.59
1292,Spring Launch,Affiliate,Central,2024-12-19,5080.53,11672.0
1293,New Year Push,Affiliate,North,2024-06-08,5900.06,17695.08
1294,Winter Sale,LinkedIn,Central,2025-05-17,810.58,2618.55
1295,Spring Launch,Facebook Ads,West,2024-08-11,2495.12,8373.15
1296,Cyber Monday,YouTube,East,2024-08-10,8243.09,30629.95
1297,Black Friday,YouTube,South,2025-02-17,5569.76,14373.77
1298,Summer Promo,YouTube,East,2024-01-04,1514.47,5454.19
1299,Cyber Monday,YouTube,West,2025-02-24,,6930.54
1300,Spring Launch,YouTube,North,2024-11-28,2914.31,3017.22
1301,Winter Sale,YouTube,Central,2025-06-07,6332.62,4542.57
1302,Summer Promo,Affiliate,South,2024-11-26,7511.59,13298.12
1303,New Year Push,Instagram,South,2025-04-17,101.33,257.84
1304,Summer Promo,Instagram,West,2024-03-12,,
1305,Cyber Monday,Facebook Ads,West,2024-09-23,7099.07,5329.69
1306,Winter Sale,Affiliate,West,2024-03-02,8409.45,4333.22
1307,New Year Push,YouTube,North,2024-04-16,2543.56,8809.92
1308,Summer Promo,TikTok,West,2024-12-13,3231.07,2932.42
1309,Spring Launch,Affiliate,West,2024-09-07,3666.32,5798.55
1310,Holiday Deals,LinkedIn,Central,2024-02-06,8442.85,14803.62
1311,Black Friday,LinkedIn,East,2024-06-11,7910.43,32175.58
1312,Summer Promo,Email,Central,2024-10-26,4394.79,18193.43
1313,Summer Promo,Google Ads,East,2025-01-07,3835.45,16708.42
1314,Summer Promo,TikTok,South,2025-05-28,983.97,3196.01
1315,New Year Push,Email,West,2025-01-23,4988.76,
1316,Holiday Deals,facebook ads,South,2024-12-31,6363.85,21098.89
1317,Back To School,instagram,East,2024-02-03,143.2,167.23
1318,Spring Launch,Google Ads,West,2025-08-03,7159.16,22662.62
1319,Back To School,instagram,West,2024-06-30,9663.87,
1320,Spring Launch,Email,Central,2024-11-06,9512.65,31488.41
1321,Winter Sale,tiktok,North,2024-07-20,3050.72,2811.12
1322,New Year Push,LinkedIn,Central,2024-01-10,7840.06,24120.7
1323,Back To School,Affiliate,North,2024-09-14,577.04,1119.57
1324,Holiday Deals,LinkedIn,East,2025-06-28,9572.32,23946.16
1325,Summer Promo,Affiliate,North,2024-11-22,4384.02,10218.27
1326,Holiday Deals,Facebook Ads,West,2024-12-16,2167.94,4281.31
1327,Back To School,LinkedIn,Central,2024-11-08,3761.15,2668.24
1328,Summer Promo,TikTok,South,2024-07-15,7698.92,16676.0
1329,New Year Push,YouTube,East,2024-08-22,8239.58,32145.83
1330,Black Friday,tiktok,East,2025-04-05,2198.74,6880.77
181,Winter Sale,YouTube,East,2024-05-23,4775.59,19200.87
1332,Holiday Deals,LinkedIn,East,2024-01-25,2235.83,7179.82
1333,Back To School,Affiliate,East,2024-04-19,6116.75,10283.52
1334,Winter Sale,YouTube,West,2024-09-12,1452.35,4511.81
1335,Holiday Deals,TikTok,West,2024-10-18,7412.11,13063.91
1336,Cyber Monday,Email,South,2024-11-02,6483.84,13489.78
1337,Holiday Deals,LinkedIn,North,2024-05-23,7160.75,9286.5
1338,Black Friday,Affiliate,South,2024-07-07,8913.13,14703.44
1339,Holiday Deals,LinkedIn,Central,2024-01-24,3741.08,2739.85
1340,Winter Sale,TikTok,North,2025-08-02,,3086.31
1341,New Year Push,LinkedIn,Central,2024-12-07,2749.17,10562.09
1342,Summer Promo,Facebook Ads,Central,2025-04-24,245.46,494.94
1343,Holiday Deals,Affiliate,West,2024-06-04,3439.72,1985.79
1344,Cyber Monday,google ads,West,2025-08-11,1331.25,2868.27
1345,Summer Promo,LinkedIn,South,2025-08-21,4979.36,10542.1
1346,Black Friday,Email,South,2024-05-31,5356.28,15428.91
1347,Summer Promo,TikTok,North,2024-12-01,198.25,467.15
1348,Holiday Deals,Instagram,South,2024-12-29,9638.64,
1349,Winter Sale,Affiliate,South,2025-01-24,6807.67,
1350,Spring Launch,Facebook Ads,South,2025-06-02,7762.51,27880.5
1351,New Year Push,TikTok,East,2025-03-01,5260.83,23168.99
1352,Spring Launch,Affiliate,North,2024-01-08,1342.95,762.51
1353,Holiday Deals,Facebook Ads,West,2024-11-03,7724.57,28802.0
1354,Winter Sale,LinkedIn,East,2024-02-16,1290.05,2015.49
1355,New Year Push,Google Ads,North,2024-08-02,273.77,458.08
1356,Summer Promo,Email,Central,2024-06-04,7754.1,19942.32
1357,Summer Promo,Google Ads,West,2024-07-27,3546.15,7046.05
1358,Winter Sale,tiktok,North,2025-04-26,113.4,
1359,Summer Promo,email,North,2024-01-16,6499.94,28578.79
1360,New Year Push,YouTube,Central,2025-03-26,8485.9,5043.85
1361,Holiday Deals,Email,East,2025-07-06,8995.75,32679.7
1362,Back To School ,email,South,2025-06-11,7825.72,18249.45
1363,Cyber Monday,LinkedIn,Central,2024-04-17,4040.25,6915.55
1364,New Year Push ,LinkedIn,South,2024-12-01,750.38,1060.24
1365,Cyber Monday,Google Ads,South,2024-07-05,2541.38,
1366,Winter Sale,Affiliate,West,2024-12-18,7499.7,17963.58
1367,New Year Push,LinkedIn,Central,2025-03-26,672.66,2913.4
1368,Summer Promo,LinkedIn,East,2025-05-14,9432.97,34343.16
1369,Holiday Deals,Facebook Ads,East,2025-03-12,9914.15,26549.39
1370,Spring Launch,Facebook Ads,Central,2024-10-29,9631.41,7728.44
1371,Summer Promo,YouTube,Central,2024-07-18,3720.24,5214.01
1372,Summer Promo,Google Ads,Central,2025-01-06,2038.75,2167.62
1373,Summer Promo,Instagram,South,2025-07-07,6261.9,22701.19
1374,Cyber Monday,LinkedIn,West,2025-06-18,5825.15,6336.89
1375,Winter Sale ,Facebook Ads,East,2025-07-23,8130.13,24746.64
1376,Cyber Monday,Email,South,2025-05-07,3942.84,12603.37
1377,Summer Promo,YouTube,West,2024-07-17,2673.06,5027.41
1378,Cyber Monday,Facebook Ads,Central,2024-06-04,9183.11,15262.49
1379,Holiday Deals,Facebook Ads,Central,2025-04-27,4752.88,19299.38
1380,Summer Promo,Facebook Ads,East,2024-10-05,,5321.39
1381,Cyber Monday,Email,West,2024-10-25,1558.3,828.03
1382,Black Friday,Instagram,West,2025-03-18,6346.13,14537.04
1383,Holiday Deals,linkedin,Central,2024-12-02,1429.32,6191.44
1384,New Year Push,Instagram,Central,2025-05-21,5343.63,7842.17
1385,New Year Push,YouTube,Central,2025-06-15,5055.98,16272.58
1386,Spring Launch,Facebook Ads,North,2024-09-01,854.77,1366.62
1387,Winter Sale,TikTok,West,2025-04-16,8088.96,18917.32
1388,Cyber Monday,Google Ads,South,2025-08-03,5511.11,12296.74
1389,Winter Sale,Affiliate,East,2025-01-02,534.61,621.75
1390,Winter Sale,TikTok,West,2024-09-26,4510.86,6029.86
1391,Cyber Monday,TikTok,South,2025-05-26,594.79,2304.57
1392,Back To School,TikTok,East,2024-04-13,9813.81,36041.92
1393,Cyber Monday,Instagram,East,2025-05-12,8552.47,12554.24
1394,Black Friday,Google Ads,North,2024-07-13,9610.21,12375.09
1395,Summer Promo,YouTube,Central,2024-03-18,9519.16,42638.96
1396,Holiday Deals,Email,East,2025-06-29,7146.06,31618.28
1397,Holiday Deals,Facebook Ads,East,2024-08-18,,8826.68
1398,New Year Push,Instagram,South,2024-09-08,4426.26,12722.15
1399,Winter Sale,Affiliate,West,2025-02-28,823.51,2461.78
1400,Cyber Monday,YouTube,East,2025-01-07,9813.66,12369.44
1401,Black Friday,TikTok,North,2024-05-17,7946.69,32832.51
1402,Spring Launch,Affiliate,Central,2024-11-17,9442.65,40986.22
1403,Back To School ,Affiliate,East,2025-08-11,5262.45,23203.36
1404,Summer Promo,Google Ads,Central,2025-04-04,7597.37,8711.8
1405,Black Friday,Facebook Ads,East,2025-08-06,4821.31,16263.84
1406,Summer Promo,YouTube,South,2025-04-07,2548.67,7805.2
1407,Cyber Monday,Email,Central,2025-08-23,,7709.59
1408,Spring Launch,Facebook Ads,Central,2024-03-06,5694.34,20422.79
1409,Summer Promo,Email,North,2025-05-21,5039.07,2763.49
1410,Cyber Monday,YouTube,West,2025-04-30,189.48,365.34
1411,Holiday Deals ,Affiliate,North,2024-07-07,9269.32,13113.37
1412,New Year Push,facebook ads,Central,2024-09-20,6380.2,
1413,Summer Promo,Google Ads,Central,2024-01-13,3284.53,
1414,Spring Launch,Email,South,2025-05-25,7315.73,6449.53
1415,Black Friday,Email,West,2024-06-30,4344.15,2678.95
1416,Spring Launch,LinkedIn,East,2024-04-20,4860.81,15310.27
1417,Summer Promo ,TikTok,West,2025-07-15,1273.18,2107.8
1418,Back To School ,tiktok,South,2024-09-02,4038.58,16873.69
1419,New Year Push,Facebook Ads,Central,2024-04-03,9933.22,6751.07
1420,Cyber Monday,Instagram,East,2024-11-24,7633.98,15167.93
1421,Cyber Monday,Facebook Ads,West,2024-01-25,3985.34,14016.68
1422,Holiday Deals,Google Ads,Central,2024-02-12,9192.42,39561.55
1423,Summer Promo,TikTok,North,2025-07-01,5813.51,
1424,Cyber Monday,Email,Central,2025-01-14,,11876.74
1425,Back To School,tiktok,North,2024-07-27,5684.33,10995.28
1426,Spring Launch,LinkedIn,North,2024-09-03,6600.65,9647.48
1427,Back To School,TikTok,West,2024-02-15,1996.77,8332.43
1428,Holiday Deals,Instagram,East,2025-02-23,1107.86,2796.05
1429,New Year Push,LinkedIn,Central,2024-01-11,2286.44,1499.26
1430,Back To School,Facebook Ads,North,2024-04-28,456.59,548.31
1431,Holiday Deals,YouTube,East,2025-07-03,8681.03,14149.34
1432,Back To School,Facebook Ads,Central,2025-05-24,9509.55,26878.64
1433,Winter Sale,YouTube,South,2024-03-26,4422.48,12472.97
1434,Summer Promo,Affiliate,Central,2024-02-12,5215.31,18436.67
1435,Winter Sale,Google Ads,South,2024-12-15,2896.71,5539.09
1436,Winter Sale,YouTube,West,2024-06-05,8951.53,38364.7
1437,New Year Push,Google Ads,West,2024-03-12,8936.33,19461.47
1438,Black Friday,Google Ads,North,2024-03-07,7825.62,18823.3
15,Black Friday,Google Ads,South,2024-04-16,,6627.41
1440,Spring Launch,Instagram,North,2025-07-31,,7407.76
1441,Cyber Monday,LinkedIn,Central,2025-01-31,3382.49,13259.77
1442,New Year Push,Affiliate,South,2025-04-10,2150.05,1687.0
1443,Cyber Monday,linkedin,South,2025-01-11,783.18,3338.8
1444,Back To School,YouTube,South,2024-12-27,5118.51,10941.57
1445,Cyber Monday,Affiliate,East,2024-12-11,8127.7,31237.22
1446,Back To School,Instagram,Central,2025-01-07,3388.69,11096.17
1447,Back To School,YouTube,South,2025-04-26,7734.12,24119.65
1448,Cyber Monday,Google Ads,South,2024-08-10,1600.79,6408.81
1449,New Year Push,Google Ads,South,2025-01-30,5437.04,8861.78
1450,Cyber Monday,Instagram,South,2025-02-25,4309.76,2802.57
1451,Winter Sale ,Facebook Ads,North,2024-03-28,1365.88,
1452,Black Friday,Instagram,South,2024-08-06,100.12,216.89
1453,New Year Push,Affiliate,East,2024-06-28,5272.85,3788.74
1454,Cyber Monday,Facebook Ads,Central,2025-02-23,9733.47,13670.67
1455,Back To School,Facebook Ads,South,2025-03-31,,5338.74
126,Winter Sale,TikTok,West,2025-08-21,2381.12,1204.6
1457,Black Friday,Facebook Ads,East,2024-03-11,7320.51,31971.46
1458,Back To School,TikTok,East,2024-03-26,2320.51,7314.69
1459,Summer Promo,tiktok,East,2024-07-15,7444.77,28987.71
1460,Summer Promo,Google Ads,South,2024-11-09,4284.03,7333.08
1461,New Year Push,facebook ads,East,2025-07-18,3320.42,
1462,Holiday Deals,YouTube,South,2025-04-26,,10039.91
1463,Cyber Monday,YouTube,East,2024-05-15,3772.32,15495.79
1464,New Year Push,Facebook Ads,East,2025-06-05,,35898.46
1465,Summer Promo,tiktok,North,2024-06-06,7567.06,15684.86
1466,Black Friday,Facebook Ads,South,2025-08-19,5947.31,18698.68
1467,Spring Launch,facebook ads,North,2024-05-22,876.71,2347.82
1468,Winter Sale,YouTube,South,2024-08-03,7122.28,
1469,Back To School,Affiliate,Central,2024-07-09,7828.25,22193.8
1470,Winter Sale,Facebook Ads,South,2024-07-21,9527.0,6380.13
1471,Spring Launch,Instagram,South,2024-11-25,2726.73,7924.47
1472,Cyber Monday,linkedin,South,2025-03-12,3035.94,10193.77
1473,Holiday Deals,linkedin,South,2024-03-07,7614.15,6929.36
1474,Cyber Monday,Facebook Ads,West,2024-01-13,5187.16,13152.37
1475,Spring Launch,LinkedIn,East,2025-04-06,3755.88,15893.76
1476,Back To School,Instagram,Central,2024-06-23,8292.31,
1477,Cyber Monday,Affiliate,West,2025-04-08,7171.83,16831.31
1478,Black Friday,YouTube,South,2025-02-13,9217.85,30219.63
1479,Summer Promo,instagram,North,2024-01-17,7316.91,28878.11
1480,Holiday Deals,LinkedIn,South,2024-07-13,2813.31,10488.82
1481,Winter Sale,TikTok,North,2024-03-09,2032.88,3824.59
1482,New Year Push,Instagram,West,2025-05-17,3422.54,
1483,Cyber Monday,Facebook Ads,Central,2024-05-12,8579.72,28353.22
1484,New Year Push,Facebook Ads,North,2025-04-02,7297.86,20056.64
1485,Black Friday,Affiliate,East,2025-07-22,9476.2,23548.69
1486,Back To School,Instagram,South,2025-05-15,3867.13,4455.48
1487,Summer Promo,TikTok,North,2025-06-25,7883.44,27101.5
1488,New Year Push,YouTube,South,2024-10-09,3905.11,2346.09
1489,Winter Sale,TikTok,East,2025-05-09,8406.07,4586.96
1490,Back To School,Instagram,Central,2024-05-03,7066.63,30959.11
1491,Back To School,youtube,West,2024-01-12,4432.85,6382.83
1492,Cyber Monday,Facebook Ads,East,2025-04-21,7078.22,26674.36
1493,New Year Push,TikTok,North,2024-10-07,5509.66,24066.97
1494,Black Friday,Google Ads,North,2024-02-23,611.52,1540.53
1495,Winter Sale,YouTube,East,2025-02-09,7212.69,28494.18
1496,Winter Sale,Google Ads,South,2025-05-23,1874.63,6936.16
1497,Back To School,Facebook Ads,East,2024-12-31,5571.8,11623.97
1498,Cyber Monday,YouTube,South,2025-07-15,1403.98,5561.42
1499,Holiday Deals,Instagram,South,2024-02-27,1657.0,2881.77
1500,Winter Sale,Google Ads,South,2024-08-26,2971.45,11843.18
1501,Cyber Monday ,Google Ads,Central,2024-10-23,6759.76,24921.38
1502,Winter Sale,Instagram,South,2025-08-19,2579.63,7737.59
1503,Summer Promo,YouTube,South,2024-06-04,5760.29,22069.52
1504,Cyber Monday,Email,South,2024-09-19,9070.26,4976.19
1505,Winter Sale,Affiliate,Central,2025-06-08,6772.8,4790.69
1506,Back To School,Instagram,Central,2024-11-01,5533.7,9133.54
47,Winter Sale,Instagram,Central,2024-09-15,,5997.6
1508,Cyber Monday,TikTok,West,2025-02-04,6250.8,11477.72
1509,Back To School,Facebook Ads,Central,2024-04-19,7353.72,15575.98
1510,Winter Sale,LinkedIn,West,2025-01-25,776.7,2823.34
1511,Cyber Monday,TikTok,North,2024-10-13,,6534.82
1512,Holiday Deals,affiliate,South,2024-05-03,6885.89,12599.97
1513,New Year Push,Email,North,2024-04-25,660.2,1317.55
1514,Holiday Deals,Google Ads,Central,2025-05-06,9450.04,28982.68
1515,Winter Sale ,affiliate,West,2025-04-21,6747.64,20439.47
1516,Holiday Deals,LinkedIn,West,2024-07-26,,4498.85
1517,New Year Push,Google Ads,North,2025-07-30,7534.3,6822.25
1518,Winter Sale,LinkedIn,East,2024-03-31,2850.74,4576.23
1519,Black Friday,Email,East,2024-12-21,4376.99,19352.75
1520,Summer Promo,Affiliate,Central,2025-02-21,768.28,1978.17
1521,Black Friday,Affiliate,West,2025-07-06,1875.71,8220.69
1522,Summer Promo,TikTok,Central,2024-06-12,1221.7,2583.17
1523,Cyber Monday,Facebook Ads,West,2024-04-24,7405.06,24571.6
1524,Summer Promo,Instagram,East,2025-05-15,4285.01,8081.94
1525,Cyber Monday,Instagram,Central,2024-12-25,4036.36,6285.04
1526,Summer Promo,Instagram,North,2025-05-31,2132.8,5187.31
1527,Cyber Monday,linkedin,South,2025-07-08,2758.48,4551.07
1528,Back To School,Email,North,2024-03-09,6601.89,28877.65
1529,Holiday Deals,TikTok,West,2025-01-18,6076.01,4908.92
1530,Winter Sale,Affiliate,North,2025-05-26,,3652.43
1531,Spring Launch,YouTube,Central,2024-12-25,3043.18,2642.3
1532,Spring Launch ,Affiliate,East,2025-07-10,6030.54,18059.03
1533,Cyber Monday,TikTok,South,2025-04-25,6520.2,
1534,Cyber Monday ,Facebook Ads,North,2024-05-11,249.6,1088.27
1535,Summer Promo,affiliate,East,2025-08-01,2583.84,8278.9
1536,New Year Push,Email,West,2024-10-27,,20861.39
1537,Spring Launch,Instagram,West,2025-05-12,3197.78,5066.51
1538,Cyber Monday,Google Ads,East,2024-07-06,6016.92,23853.37
1539,Spring Launch,facebook ads,South,2024-05-22,9472.66,8749.17
1540,Cyber Monday,Google Ads,Central,2025-01-12,1632.8,6986.66
1541,Cyber Monday,Facebook Ads,North,2024-03-30,7391.7,29803.15
1542,Summer Promo,Facebook Ads,North,2024-06-14,2106.06,6002.99
1543,Holiday Deals,Affiliate,North,2024-07-08,7041.28,22676.07
1544,Cyber Monday,Google Ads,East,2024-03-02,,2325.33
1545,Holiday Deals,Email,East,2024-09-06,5870.97,8879.29
1546,Spring Launch,Email,West,2025-07-20,4557.52,19735.54
1547,Summer Promo,Facebook Ads,West,2025-06-09,4050.45,15631.52
1548,Black Friday ,Instagram,East,2025-02-20,1966.55,6272.98
1549,Black Friday,YouTube,West,2024-08-18,9772.37,8869.13
1550,Summer Promo ,instagram,Central,2025-06-17,182.37,407.47
1551,Spring Launch,Email,North,2025-01-13,1016.99,3552.89
1552,Black Friday,LinkedIn,West,2025-06-07,9154.03,20469.18
1553,Summer Promo ,Affiliate,East,2024-04-03,2661.25,5954.85
1554,Holiday Deals,LinkedIn,East,2025-06-09,7262.13,3894.07
1555,Holiday Deals,Instagram,East,2025-06-14,5935.59,17528.79
